file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects/part_c_teaching_video_modified_v8.html,740,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,741,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,109
projects/part_c_teaching_video_modified_v8.html,742,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,96
projects/part_c_teaching_video_modified_v8.html,743,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,237
projects/part_c_teaching_video_modified_v8.html,744,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,745,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,109
projects/part_c_teaching_video_modified_v8.html,746,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,111
projects/part_c_teaching_video_modified_v8.html,747,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,228
projects/part_c_teaching_video_modified_v8.html,748,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,749,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,4
projects/part_c_teaching_video_modified_v8.html,750,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,4,4
projects/part_c_teaching_video_modified_v8.html,751,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,752,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,753,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,24
projects/part_c_teaching_video_modified_v8.html,754,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,21
projects/part_c_teaching_video_modified_v8.html,755,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,4,32
projects/part_c_teaching_video_modified_v8.html,756,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,4,44
projects/part_c_teaching_video_modified_v8.html,757,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,4,25
projects/part_c_teaching_video_modified_v8.html,758,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,20
projects/part_c_teaching_video_modified_v8.html,759,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,208
projects/part_c_teaching_video_modified_v8.html,760,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,3
projects/part_c_teaching_video_modified_v8.html,761,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,22
projects/part_c_teaching_video_modified_v8.html,762,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,42
projects/part_c_teaching_video_modified_v8.html,763,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,764,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,4
projects/part_c_teaching_video_modified_v8.html,765,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,20
projects/part_c_teaching_video_modified_v8.html,766,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,203
projects/part_c_teaching_video_modified_v8.html,767,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,3
projects/part_c_teaching_video_modified_v8.html,768,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,26
projects/part_c_teaching_video_modified_v8.html,769,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,52
projects/part_c_teaching_video_modified_v8.html,770,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,771,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,4
projects/part_c_teaching_video_modified_v8.html,772,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,20
projects/part_c_teaching_video_modified_v8.html,773,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,292
projects/part_c_teaching_video_modified_v8.html,774,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,3
projects/part_c_teaching_video_modified_v8.html,775,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,20
projects/part_c_teaching_video_modified_v8.html,776,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,42
projects/part_c_teaching_video_modified_v8.html,777,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,778,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,4
projects/part_c_teaching_video_modified_v8.html,779,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,20
projects/part_c_teaching_video_modified_v8.html,780,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,182
projects/part_c_teaching_video_modified_v8.html,781,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,3
projects/part_c_teaching_video_modified_v8.html,782,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,22
projects/part_c_teaching_video_modified_v8.html,783,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,7,57
projects/part_c_teaching_video_modified_v8.html,784,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,6,4
projects/part_c_teaching_video_modified_v8.html,785,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,5,4
projects/part_c_teaching_video_modified_v8.html,786,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,4,4
projects/part_c_teaching_video_modified_v8.html,787,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,788,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,789,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,4
projects/part_c_teaching_video_modified_v8.html,790,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,791,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,30
projects/part_c_teaching_video_modified_v8.html,792,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,21
projects/part_c_teaching_video_modified_v8.html,793,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,48
projects/part_c_teaching_video_modified_v8.html,794,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,49
projects/part_c_teaching_video_modified_v8.html,795,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,35
projects/part_c_teaching_video_modified_v8.html,796,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,6
projects/part_c_teaching_video_modified_v8.html,797,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,5
projects/part_c_teaching_video_modified_v8.html,798,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,799,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,800,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,15
projects/part_c_teaching_video_modified_v8.html,801,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,43
projects/part_c_teaching_video_modified_v8.html,802,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,51
projects/part_c_teaching_video_modified_v8.html,803,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,4
projects/part_c_teaching_video_modified_v8.html,804,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,72
projects/part_c_teaching_video_modified_v8.html,805,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,85
projects/part_c_teaching_video_modified_v8.html,806,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,7
projects/part_c_teaching_video_modified_v8.html,807,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,4
projects/part_c_teaching_video_modified_v8.html,808,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,809,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,6
projects/part_c_teaching_video_modified_v8.html,810,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,15
projects/part_c_teaching_video_modified_v8.html,811,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,812,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,813,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,113
projects/part_c_teaching_video_modified_v8.html,814,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,29
projects/part_c_teaching_video_modified_v8.html,815,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,816,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,817,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,818,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,461
projects/part_c_teaching_video_modified_v8.html,819,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,98
projects/part_c_teaching_video_modified_v8.html,820,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,821,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,822,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,823,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,728
projects/part_c_teaching_video_modified_v8.html,824,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,79
projects/part_c_teaching_video_modified_v8.html,825,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,826,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,827,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,828,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,724
projects/part_c_teaching_video_modified_v8.html,829,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,178
projects/part_c_teaching_video_modified_v8.html,830,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,831,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,832,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,833,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,313
projects/part_c_teaching_video_modified_v8.html,834,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,43
projects/part_c_teaching_video_modified_v8.html,835,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,836,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,837,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,838,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,312
projects/part_c_teaching_video_modified_v8.html,839,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,46
projects/part_c_teaching_video_modified_v8.html,840,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,841,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,842,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,843,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,547
projects/part_c_teaching_video_modified_v8.html,844,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,81
projects/part_c_teaching_video_modified_v8.html,845,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,846,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,847,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,848,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,601
projects/part_c_teaching_video_modified_v8.html,849,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,74
projects/part_c_teaching_video_modified_v8.html,850,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,851,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,852,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,853,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,823
projects/part_c_teaching_video_modified_v8.html,854,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,129
projects/part_c_teaching_video_modified_v8.html,855,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,856,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,857,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,8
projects/part_c_teaching_video_modified_v8.html,858,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,358
projects/part_c_teaching_video_modified_v8.html,859,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,3,31
projects/part_c_teaching_video_modified_v8.html,860,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,0
projects/part_c_teaching_video_modified_v8.html,861,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,862,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,863,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,49
projects/part_c_teaching_video_modified_v8.html,864,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,26
projects/part_c_teaching_video_modified_v8.html,865,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,10
projects/part_c_teaching_video_modified_v8.html,866,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,867,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,56
projects/part_c_teaching_video_modified_v8.html,868,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,56
projects/part_c_teaching_video_modified_v8.html,869,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,50
projects/part_c_teaching_video_modified_v8.html,870,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,51
projects/part_c_teaching_video_modified_v8.html,871,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,52
projects/part_c_teaching_video_modified_v8.html,872,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,56
projects/part_c_teaching_video_modified_v8.html,873,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,29
projects/part_c_teaching_video_modified_v8.html,874,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,875,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,16
projects/part_c_teaching_video_modified_v8.html,876,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,40
projects/part_c_teaching_video_modified_v8.html,877,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,68
projects/part_c_teaching_video_modified_v8.html,878,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,30
projects/part_c_teaching_video_modified_v8.html,879,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,69
projects/part_c_teaching_video_modified_v8.html,880,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,36
projects/part_c_teaching_video_modified_v8.html,881,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,58
projects/part_c_teaching_video_modified_v8.html,882,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,53
projects/part_c_teaching_video_modified_v8.html,883,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,29
projects/part_c_teaching_video_modified_v8.html,884,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,885,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,6
projects/part_c_teaching_video_modified_v8.html,886,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,887,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,60
projects/part_c_teaching_video_modified_v8.html,888,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,60
projects/part_c_teaching_video_modified_v8.html,889,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,43
projects/part_c_teaching_video_modified_v8.html,890,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,81
projects/part_c_teaching_video_modified_v8.html,891,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,48
projects/part_c_teaching_video_modified_v8.html,892,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,91
projects/part_c_teaching_video_modified_v8.html,893,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,1
projects/part_c_teaching_video_modified_v8.html,894,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,55
projects/part_c_teaching_video_modified_v8.html,895,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,63
projects/part_c_teaching_video_modified_v8.html,896,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,897,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,0,0
projects/part_c_teaching_video_modified_v8.html,898,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,20
projects/part_c_teaching_video_modified_v8.html,899,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,18
projects/part_c_teaching_video_modified_v8.html,900,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,47
projects/part_c_teaching_video_modified_v8.html,901,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,15
projects/part_c_teaching_video_modified_v8.html,902,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,27
projects/part_c_teaching_video_modified_v8.html,903,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,41
projects/part_c_teaching_video_modified_v8.html,904,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,18
projects/part_c_teaching_video_modified_v8.html,905,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,906,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,15
projects/part_c_teaching_video_modified_v8.html,907,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,22
projects/part_c_teaching_video_modified_v8.html,908,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,53
projects/part_c_teaching_video_modified_v8.html,909,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,27
projects/part_c_teaching_video_modified_v8.html,910,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,52
projects/part_c_teaching_video_modified_v8.html,911,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,41
projects/part_c_teaching_video_modified_v8.html,912,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,913,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,54
projects/part_c_teaching_video_modified_v8.html,914,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,114
projects/part_c_teaching_video_modified_v8.html,915,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,22
projects/part_c_teaching_video_modified_v8.html,916,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,2,32
projects/part_c_teaching_video_modified_v8.html,917,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,0
projects/part_c_teaching_video_modified_v8.html,918,html,6450bbbd,bigmacchung,2026-04-24,14:33:59,-07:00,2026-04-24T14:33:59-07:00,1,54
